account_id,session_key,endowed,name,url,about,hot_entity,cold_entity
a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53,5917d1850e940bcd23254c73dcb936b730dd950ee6b750af02cc8caaedcd83ba,10,genesis1,polkadot.network,,02a3ee44550a9c13575e99f96fc56db20e2f7f686276c82a5737bacca07163571f,02c048a87feb43fe1292c6fa36cfffce33fb77e7306aa3ee3467215d717143a577
6488ceea630000b48fed318d13248ea7c566c0f4d2b8b90d12a136ad6eb02323,720aaf07da947bdf7ac25f73cc70207b1e691f2794ee2044fdd0442bda78ed31,10,genesis2,polkadot.network,,02fabd0895598ee8c11a6d4f4610a8b872fe5cefa2d62e82fef12825ec7901e32c,03622d302fdcf12dfbc558e7cca7ebaecca117249191fe54952b63824d794e87bc
56758d236714a2fa7981af8c8177dddc6907875b2c23fd5c842922c8a2c5a1be,dc6731942968ba7a321b22f688fbb94449975b5b078f2a495610df52c0fa2fbf,10,genesis3,polkadot.network,,03c591c812d681b7b1791b2a5753f4e346eba60f3448bb1f71be93d608644bf67b,03c591c812d681b7b1791b2a5753f4e346eba60f3448bb1f71be93d608644bf67b
3f53e37c21e24df9cacc2ec69d010d144fe4dace6b2f087f466ade8b6b72278f,ada1cb1b5d3f0a09e37a2c510295e27f70f1db630b56ebccf2417e0dc401398b,10,genesis4,polkadot.network,,,
